,lat,lon,b_true,b_pred
58,-5.765273208,2.12635319,0.575577619,0.956142978
59,-2.526248703,-7.886949189,0.612717924,0.770167245
60,7.875467447,1.403622198,-0.752830525,-0.725834806
61,3.999135321,-3.634122119,1.476408468,1.412084829
62,-0.00452892,-0.222416552,-0.93939378,-0.721843117
63,-0.987741973,-7.268882851,0.344533636,0.692036841
64,-1.981951971,8.265608023,-1.517711529,-1.723754884
65,-3.975275422,8.810077398,1.57255035,1.975872493
66,1.126067908,-9.641136235,-0.26935747,-0.19189586
67,7.044280312,8.047029264,-0.266224555,-0.055213988
68,1.082851023,5.734698802,-2.084388116,-1.999930044
69,5.902276289,-8.251603753,-4.380014081,-4.041573654
70,-9.392830842,-8.937070301,-0.104309542,-0.270433467
71,-7.383495287,7.688911457,-2.641238187,-2.602098312
72,8.279108323,-7.887612696,-0.396518705,-0.770198352
73,-6.893037748,-8.504140804,-4.236762677,-4.159333015
74,2.957743503,-3.694666641,2.042174156,2.241910973
75,-7.460063791,-7.476881972,-5.138725511,-4.833530389
76,9.148907304,-2.074273214,-0.983728242,-0.136045581
77,-3.632650256,4.255082373,-2.062613262,-1.550863621
78,-3.01670374,-9.309520683,-0.352404433,-0.211779384
79,-9.67625019,-1.276923596,3.2497482,3.043635676
80,-5.164942573,-8.821525005,0.585072044,0.755725266
81,0.109191907,2.734038615,-0.513324356,-0.599330142
82,4.434749354,9.777360067,-0.660468116,0.081576113
83,-5.692911372,5.962504861,3.868925875,3.69759276
84,-9.846290749,-7.706127653,2.237576884,2.339947773
85,-8.725322503,-8.765360135,-1.766221248,-1.290457335
86,-2.748478049,-4.496865613,-0.269459572,-0.234862448
87,0.416987312,3.614297466,-3.678453117,-3.852423191
88,0.380145872,5.088807218,-4.460314029,-4.296236188
89,8.975654602,4.341206994,1.327383206,1.218862098
90,4.661308478,-7.737964737,1.18834255,1.476744709
91,-3.445370603,-8.618877462,-2.492238012,-2.177652703
92,-4.629914776,-1.958223791,0.939139405,0.98657969
93,-4.481128724,8.405327924,-0.642339098,-0.594781482
94,-7.126531325,4.664061197,3.253074534,3.702629583
95,-0.466699997,1.389407334,4.706486032,4.52455069
96,6.072090032,-9.862112995,4.968876899,6.075074455
97,-6.277713285,2.488367082,-3.272844222,-2.854846725
98,-8.324678436,9.597898348,-3.847478453,-3.558265625
99,-5.871605625,-9.875591136,5.001190616,5.318880208
100,1.647150834,1.062133545,0.105013635,0.16344835
101,-9.598326919,2.366338864,6.023605493,6.38197014
102,-4.217855096,4.241536569,-1.645390992,-0.706026392
103,0.705824659,-8.11005658,-1.471665298,-1.246932543
104,9.87615089,-0.546886667,-3.442651527,-3.374183709
105,9.932579197,-8.279664909,-0.718194171,-0.20853458
106,-5.757561296,6.404040643,2.559670186,2.296975776
107,7.793513987,-5.645856544,-2.235126111,-2.081436663
108,-4.572066357,8.121727087,-1.231775048,-1.348339729
109,-9.131175829,8.649219036,-2.853787644,-2.465197128
110,7.257282543,7.230535573,-2.60695045,-2.942627547
111,8.248671973,-6.789423791,-0.239759205,-0.263844354
112,7.267762977,-0.788943617,-0.903663177,-0.769599912
113,4.151981832,4.209011696,-1.2386089,-1.215992224
114,-1.768887721,-1.417914167,-1.688606453,-1.363645493
115,0.37862549,-4.652623709,3.990509146,4.079550035
116,2.126641736,2.651942513,3.606636847,3.728612764
117,-8.189655418,-7.326491254,-3.031284654,-2.769181409
118,6.64401158,-1.87492061,-0.400768936,-0.18165076
119,-1.695632662,-0.642743142,-1.104032467,-0.770710464
120,9.067178229,4.266126256,1.166889325,1.144680503
121,-8.59466743,3.314955942,6.299901596,5.922784577
122,0.317645486,3.451755922,-3.169208231,-3.29838234
123,-8.239731306,-3.945991764,1.475306153,1.778708338
124,7.123817887,-5.069257666,-4.016470997,-4.01138142
125,3.887803475,1.122822412,-3.563064217,-3.49300855
126,-4.870742187,-8.810726947,0.347168318,0.391736819
127,-7.820025509,-8.638422029,-3.65512428,-3.661342134
128,4.570709797,1.116379426,-3.675905989,-3.363401023
129,-4.314763195,7.4230438,-1.646184301,-1.396056188
130,3.510471952,0.254015163,1.663509682,1.769575751
131,-5.615062977,8.871845713,0.849657328,0.771454806
132,9.49411739,-3.982214263,-0.412577604,-0.310260426
133,-1.216468733,4.908249907,-7.073675925,-6.621890345
134,-0.850092464,6.676359034,0.443418311,0.337165526
135,8.065140451,6.819908282,-1.879096345,-1.226423107
136,-6.161066702,0.899497588,0.653764354,0.970964359
137,-6.130265285,6.234023666,1.533515963,1.449062258
138,2.937955064,-3.526417996,2.058812046,2.281782144
139,8.435486836,-6.488333106,1.009061598,0.703806436
140,9.064209668,4.693064113,2.529184643,2.287921636
141,-2.65608604,-5.52207108,-1.753038608,-1.636822969
142,4.417759152,8.756888214,0.815837509,0.60147935
143,0.951738159,0.071624735,-1.704149516,-1.056869451
144,-6.224300651,-4.662519858,6.598192358,6.659125393
145,-4.833058782,-5.061259436,2.197079088,2.316452026
146,-6.062050292,5.334249758,3.315808904,3.424606084
147,2.999960913,-9.365207938,5.022819111,5.363297145
148,-4.043010077,-5.311119228,0.293556805,-0.11259051
149,0.470391976,5.014765901,-4.187991325,-4.042572803
150,-9.719996696,6.641702165,-2.748355494,-2.167426222
151,-4.089529311,-4.085286139,-2.0642166,-1.882707693
152,-2.917011804,-6.149017558,-4.235827749,-4.060876614
153,9.20514781,5.778987481,-0.262764098,-0.123593122
154,-5.422394323,7.809149252,0.368398461,0.550752868
155,-4.614842172,9.210409309,0.64343627,0.857688566
156,-0.630204775,-8.638163817,-0.885533708,-1.021921214
157,2.915899693,-4.311160637,2.494511258,2.638495916
158,0.063674318,-6.770144701,1.402120667,1.624881474
159,3.535766957,2.691492593,6.445380736,6.970071824
160,1.941933854,-1.983400884,0.583763087,1.411562322
161,1.439735317,-7.498597905,-2.399430376,-1.935876983
162,-2.044797021,-0.496386065,0.347919594,0.908644225
163,1.037890651,3.44340208,-1.473438012,-1.369231422
164,-4.969218525,-2.742220458,0.338891495,0.77509807
165,1.360176089,-6.242948385,3.082521136,2.722982458
166,9.261126984,-1.864109618,-2.502643926,-1.788220082
167,-6.32500565,-2.446026203,-1.052778859,-0.943233364
168,-7.6108931,-4.474438687,3.582795474,3.860052002
169,9.022758139,-0.707387532,-1.049167781,-0.116772106
170,-3.73302575,7.104168107,-0.402646952,-0.366043374
171,-2.293038917,-4.25890074,1.372350476,1.19819305
172,-6.152246053,-0.392687256,-2.52846666,-2.376191038
173,-8.582850872,-1.71535506,2.751903088,2.064844524
174,-5.476180346,-4.894163167,4.903147514,5.019473907
175,-6.035468129,-7.835847186,-3.4695712,-3.431519957
176,6.629670074,-8.584328635,-4.795021885,-4.287661851
177,-1.367307618,-7.616886704,1.256757744,1.665245165
178,9.038965626,6.747618689,-2.786188247,-2.587557831
179,-7.216536684,-3.821979813,6.11987729,6.680812984
180,-5.566508651,-0.103330569,-0.59368595,-0.079586362
181,-0.545107528,4.251380467,-6.650029972,-6.531382242
182,6.23139713,6.897742291,-2.019726317,-1.575759032
183,1.097821777,-0.985860755,0.303140516,0.411690205
184,4.58834687,-7.580991884,2.028038189,2.101536314
185,-4.385223283,-8.97503798,0.127989913,0.116596947
186,5.060975805,-2.65972516,4.564137457,5.046665611
187,-8.621166352,7.126761206,-1.532153158,-1.529841812
188,2.656381132,-0.274043968,6.062257487,6.2986098
189,4.66742918,-7.058200543,3.039961247,2.918376056
190,-2.283705042,-1.703777303,1.669893252,2.04828722
191,-6.135168375,-7.188341267,-1.569641277,-1.450978695
192,-1.730846737,-6.446510619,0.544322241,0.613703096
193,7.915520896,-2.411812628,-0.522600617,-0.342870499
194,1.313665585,5.416041751,-2.130273735,-1.964787221
195,-3.812898049,6.090659501,-1.395484818,-1.347855572
196,-3.80364225,3.427454145,-4.86542793,-4.486611557
197,-1.594298136,-3.55283301,1.91460314,1.557691998
198,-7.853658019,1.720835624,0.12473852,0.437145806
199,3.158142687,7.640992956,-1.446321154,-1.229542302
200,3.436616386,-9.083480613,3.745071913,4.029253902
201,3.426101364,-0.141871145,4.444501425,4.849365543
202,-2.916307461,6.30662442,-0.862032714,-0.682465906
203,-4.734247403,-9.971669953,1.733407888,1.34415398
204,4.793327887,-6.281470722,0.282216828,0.354420776
205,7.005263307,-1.713636997,-0.963896207,-0.770254397
206,-6.15095368,8.5530543,1.699822094,1.83908279
207,-8.889652286,-6.364898941,0.428193342,0.365862144
208,-8.590073322,7.879734927,-0.484050746,-0.365304104
209,8.23302365,9.464708667,-0.490686195,-0.109799309
210,-1.049247161,6.510746614,-0.306864321,-0.163604134
211,4.639047621,-4.733918494,0.351602825,0.773724682
212,4.371594159,6.300819744,4.708135313,5.148849533
213,-1.471659291,-5.220827886,2.641436929,3.025402704
214,-4.163543327,-0.828627197,1.948985795,1.792278954
215,-6.330970412,0.296236858,-0.789538466,-0.942062204
216,6.404791883,-2.234999386,0.354643822,0.648222769
217,8.222845084,1.909041192,-0.893938648,-0.792828206
218,0.755560674,9.629828111,-1.560854923,-1.528817296
219,-2.826018428,-8.089936885,-1.381695174,-1.35361003
220,-8.856198751,-1.934374334,2.400123251,1.648536232
221,-6.899514379,3.547763389,-2.923668276,-2.59347466
222,2.456535074,-7.945272,1.822059243,1.766547234
223,3.636363741,5.007070644,0.211255066,0.361972627
224,-2.025777021,-7.490118559,2.05967087,2.456731767
225,-1.760828252,2.437234749,-0.797259983,-0.279771606
226,-2.629387,2.248767056,-0.732707518,-0.340000649
227,-0.352221983,-2.070260354,-2.63825461,-2.526227725
228,-9.563630204,1.537401121,0.980423955,0.747862218
229,7.256096085,2.690247532,3.229790338,3.557904976
230,8.522921201,-6.791839154,0.724376387,0.511215086
231,1.866853901,4.663174168,-0.959169178,-0.547728771
232,-6.313754752,1.357641671,1.364853206,1.846764563
233,4.423921471,-8.177669182,-1.535589586,-1.059093634
234,0.42411185,0.267163769,-1.391799929,-0.928356559
235,5.543727071,-9.882105609,2.307725352,2.555319043
236,6.635929589,7.99241178,-0.597032752,-0.403178297
237,1.257430389,-3.380153522,-2.963375541,-2.549647741
238,-7.354296221,-8.05189134,-6.666276937,-6.345397939
239,2.851808673,-5.923088829,-1.212319402,-1.076918274
240,8.454292163,0.116754941,1.489874601,1.453430368
241,0.136617399,2.345177526,1.025026217,0.997406188
242,-5.014159982,6.842187765,1.148873706,1.46935524
243,9.852144657,0.494852638,2.80356038,3.057757043
244,-8.365426069,2.521103677,2.158631828,2.223349583
245,7.268167435,0.309378032,-2.059680555,-2.07238112
246,-5.672045017,-7.622469819,-1.889971677,-1.682001399
247,2.137518098,-8.26227267,-0.207418134,-0.12168663
248,1.492013308,9.972577935,0.859697461,1.08493948
249,1.239636363,-2.037083741,-3.12143916,-2.748852774
250,7.434311813,-3.136414856,-3.01535308,-2.993318099
251,-3.80522373,0.862855767,0.291120847,0.54494332
252,-4.892474952,-9.797960977,2.34368868,2.204266232
253,-0.81218428,1.84561279,3.861707794,3.966530957
254,0.16780701,-0.68159892,-1.315161738,-1.215908033
255,-5.964401301,-0.781753238,-4.483481132,-4.462703555
256,3.130714573,4.257123831,2.490356717,2.694617518
257,9.656136719,-5.297960517,-1.042875191,-0.678650745
258,-8.290108389,-9.268243721,-0.685372393,-0.643119454
259,9.1178831,2.683407057,-1.485992253,-1.60228
260,-7.47614619,-8.567437962,-4.341608275,-4.383267771
261,5.934644775,1.809235644,-0.729747285,-0.729747655
262,-7.717328431,5.850708027,-1.183312689,-0.566594845
263,5.914391226,-1.892454421,1.703317105,2.121658625
264,-6.036719501,2.587176368,-2.396098287,-2.141263976
265,-1.339229227,-3.508969653,2.247985204,2.062689392
266,3.004497867,-9.799880561,4.983048559,5.524173169
267,7.957914074,5.813665454,0.147071312,0.244685238
268,6.003747444,0.965455944,-3.163355024,-3.142366268
269,-2.338700043,6.93904472,-0.46536102,-0.308387278
270,-7.348938098,-6.456069376,1.62606812,1.854863103
271,1.747330821,5.820319726,-2.345874508,-1.877975821
272,-3.161343896,4.464122669,0.524193343,0.409015442
273,9.075875924,0.67980602,3.526183434,3.40131077
274,-7.089194614,-5.763131107,4.086550429,4.401851806
275,0.242910918,0.814168336,0.535824964,0.927937562
276,-8.886619744,0.728788027,0.36157335,0.239376489
277,-4.464952601,-6.168621985,-1.768900005,-1.581227632
278,0.384159893,3.116013314,-1.613885171,-1.624323066
279,5.951831341,6.946480221,-0.678799224,-0.346784796
280,5.439923791,6.506578515,1.923765879,2.148416793
281,-7.7312745,9.349685711,-2.62392094,-2.159639105
282,5.649724458,-2.295410417,2.677204618,3.030809815
283,-4.986713652,5.906848331,3.326376934,3.368241929
284,-7.474465532,7.427209983,-3.415427803,-3.227326469
285,5.345273193,-6.444825387,-0.0314467,0.155916298
286,1.607221432,-2.314915149,-2.423238302,-1.934737884
287,-5.265251773,8.676984982,0.152587296,0.199029818
288,-3.707394196,-5.76439595,-1.87219035,-1.899508336
289,-0.905576838,-6.218075419,1.2440375,1.453628556
290,-0.589494733,-2.736481581,-0.337636541,-0.673553906
291,7.738930082,-9.786532055,5.361393052,5.551510311
292,-4.909010984,4.777922692,3.646773869,3.751852911
293,-3.05499842,8.083772185,2.61637708,3.022265025
294,-9.671289252,-5.273307192,1.820681707,2.08749164
295,7.198097348,-4.741654021,-3.838901371,-3.611918169
296,8.263058338,-3.415043723,-2.488995057,-2.18548191
297,-6.276333404,-1.070766262,-5.923062084,-5.825376088
298,1.213099844,1.099507138,-0.819405215,-0.715309597
299,-0.708093705,1.296207592,5.330916489,5.084364453
300,9.349936515,-4.371444166,-1.139305626,-1.020126131
301,3.923277257,5.744370052,2.991092939,3.385960762
302,6.113216866,-5.807088986,-2.59257549,-2.040925389
303,-2.629742407,-1.303729798,4.414317509,4.501739496
304,-8.194688504,3.680193644,4.04123212,3.986775026
305,7.593944217,6.072815895,0.036741415,0.148799619
306,2.539688781,3.900208204,4.535203532,4.8124267
307,0.62748627,-6.294824591,2.78492492,2.553838697
308,8.743973813,-2.520842354,1.023034446,1.880201211
309,5.236923707,-2.486964923,4.02598303,4.375240619
310,-7.266612452,-5.296608673,4.077809372,4.089644417
311,-2.093866104,-6.655135413,-0.201314798,-0.224663285
312,-9.889852568,0.144432274,-0.586261883,-0.421905844
313,-8.433478359,4.276694798,3.869644556,3.722090305
314,-9.447192817,-6.401893692,0.633061081,0.567871887
315,-1.956562091,6.102974838,-1.320635968,-1.042427313
316,2.95103083,3.25005839,5.973017971,6.497627316
317,-8.277295487,-4.602153593,-2.030106799,-1.905652016
318,-4.769525002,1.8100821,2.50105993,2.824118376
319,-6.303159063,2.387370655,-2.821202143,-2.385792933
320,-7.363337825,-5.105386992,3.772942734,3.676845251
321,-9.239859463,4.462857752,0.154563127,0.132459439
322,-0.660825698,2.223301416,0.812040649,0.975060895
323,0.56093586,-2.213590067,-3.530043007,-3.079589704
324,-9.128553954,0.580047336,-0.24389953,-0.426071513
325,-8.904759284,-1.39936796,2.617954199,2.057634636
326,-1.722252223,6.012198029,-1.941237538,-1.697589327
327,-4.429102689,6.062778702,0.626642411,0.648221241
328,-2.148260613,-3.516245685,0.616367721,0.382025832
329,5.477555105,-5.24716944,1.67031003,1.982696285
330,1.030534509,-4.824981334,2.289891452,2.368375202
331,0.720708408,3.177909799,-1.361221822,-1.307157092
332,-9.409947521,2.441399233,6.390659498,6.792226953
333,5.011879371,7.554013995,3.993137593,3.887285831
334,-7.388611897,-9.19832662,-0.439400429,-0.22040408
335,-2.270376393,1.716091258,2.695394201,2.923348303
336,9.251650378,1.809825938,1.736787546,1.520956438
337,3.898614107,3.051977496,6.265742585,6.629032141
338,2.053411026,0.370138079,1.537767202,1.833277333
339,-6.356207036,-9.811084618,4.539332348,4.790358038
340,6.796010172,2.511731799,3.586930644,4.26909272
341,-3.940536037,-3.289545276,-1.577479821,-1.369031935
342,-6.874600322,-2.913740576,3.071223418,2.58732506
343,0.614061436,-1.444094967,-2.746534268,-2.703415416
344,-2.130056733,1.181431025,4.675984935,4.868108821
345,8.757358957,8.209675297,-4.415204424,-4.191530491
346,-6.113990098,-8.646405979,-1.408440457,-1.555652649
347,-6.630339765,0.388042688,-0.60282144,-0.870681717
348,3.555795154,-1.862269864,5.099077092,4.816231076
349,6.931247969,7.956452376,-0.820417016,-0.643800288
350,6.736152681,4.643911692,-7.196846598,-7.003643913
351,-2.932824061,-9.617162519,-0.53729717,0.04764541
352,-0.207586023,0.226286471,-0.185031109,0.151757599
353,-2.684066169,-8.274936129,0.122226795,0.220811139
354,-9.676201198,-5.95998548,2.055111418,2.059650276
355,-5.119626094,4.05526955,1.227220987,1.606480961
356,-7.414085631,7.470333208,-3.239550445,-3.076881846
357,0.911918324,-4.844833482,2.478251513,2.594899651
358,-5.139097669,6.110282035,3.573511274,3.4058868
359,2.820831162,-7.552925068,2.064508568,1.908070821
360,0.799672985,-6.637487974,1.815772635,1.59819812
361,9.345661763,-2.47610411,-0.834877776,-0.173048176
362,-9.213278774,-3.486599755,-3.085901129,-2.960621734
363,-3.945376992,0.539232251,1.470360587,1.481331247
364,-1.123364683,-3.95314927,4.651667778,4.734694657
365,6.781895207,8.804108743,2.408840827,2.531144065
366,-8.847917883,-8.764499689,-1.473483582,-1.009003286
367,-3.95570208,3.371699006,-4.534056894,-4.275459388
368,-4.732774371,-9.173403809,1.15478762,1.24975281
369,4.355951642,-0.54226232,3.014796917,3.169198217
370,-3.823498534,-7.960364224,-5.058212282,-4.721744975
371,9.418623173,0.451104346,3.689703608,3.597439709
372,5.025705818,5.604511953,-0.533959581,-0.106825821
373,-2.96289438,-5.846261177,-3.317847959,-3.046070296
374,7.414640947,7.858547563,-1.76202395,-1.932075967
375,-6.28447788,-6.025563931,5.756965825,6.069173832
376,-2.845275294,9.059065132,4.463433569,4.58176012
377,-5.797209813,-9.129234151,1.437777933,1.668978792
378,0.634330774,5.448499429,-2.597992174,-2.524636167
379,8.362397094,3.74445406,-1.191564815,-0.780664935
380,-1.685046391,-3.171956808,-0.087667586,-0.534530528
381,7.805612361,-4.808087476,-3.822538957,-3.625356653
382,4.0446444,6.589657935,3.793232646,4.349990396
383,9.800836625,3.785406196,0.108398619,0.106651475
384,4.281783934,-0.22253515,2.578665565,2.705935303
385,-2.880527607,9.944501015,1.144274307,1.576885434
386,-1.613106741,0.110392047,0.982485776,1.25375924
387,7.159381472,-5.737541758,-3.561560457,-3.310965038
388,6.823605359,8.1820846,0.584836017,0.826258468
389,3.851253802,8.994205089,-0.522562429,-0.515916389
390,5.438626362,-5.317805552,1.594745291,1.839378479
391,3.27652702,-5.338320117,0.931417661,1.082395276
392,2.64580703,5.211400486,-1.002253091,-1.040468533
393,-6.643684807,7.441643278,-0.499819528,-0.466763154
394,-5.757423544,-9.455133678,3.000554499,3.416362132
395,9.781397439,-6.588961577,3.230603912,3.404935368
396,-1.970191125,0.097288274,1.58384124,1.936616907
397,6.602769548,-6.197083831,-3.120713386,-2.680566027
398,-7.997207771,-2.646057315,3.367383993,3.490742417
399,6.571607283,9.238503818,-0.176406324,-0.10300472
400,-1.399579936,-9.401643819,-3.173344718,-3.355192842
401,9.412290648,-0.266820316,0.091679899,0.655277478
402,-4.602944678,-3.261857995,-1.165924502,-0.766548989
403,-0.854068766,3.783756193,-4.895169113,-4.941870333
404,-8.086468108,-2.725922593,3.502732714,3.607902593
405,-7.185935373,5.354573842,2.013114653,2.535179027
406,9.69121155,-4.675592776,-0.74843706,-0.591622105
407,-9.043378649,5.942140847,-6.118333851,-6.146865662
408,-8.756302776,-4.661111277,-4.628222025,-4.346516672
409,8.796450029,-0.081387883,1.592016108,1.886732323
410,0.386526078,-7.510226441,0.220903576,0.395609758
411,0.635139241,-0.345184251,-0.990156601,-0.551865235
412,-1.081852977,-3.749999381,3.882392418,4.012142199
413,0.714311221,1.890611735,0.591709502,0.843072874
414,2.43440307,5.405335059,-1.656550998,-1.508284736
415,0.296024333,-9.900924455,-2.705916581,-1.834381692
416,-1.598873962,8.236005964,-3.363847108,-3.864817113
417,-7.55715905,3.828968582,1.165873453,1.142102569
418,4.67659718,-0.194141986,1.907623602,1.693282185
419,1.885335228,-9.97278374,3.373085837,2.869794913
420,-5.199917273,5.909311264,4.045852893,4.027241484
421,9.777931655,-6.270729864,2.625531373,2.795751931
422,2.651499591,5.287203783,-1.061382763,-1.144763781
423,-3.987802529,4.780819501,-1.019410369,-0.451831218
424,-3.756501121,-4.714408128,-0.459054402,-0.508794166
425,-5.851616851,-2.984506646,1.076533111,1.408948437
426,-1.226720348,-6.442899738,0.716834959,1.05350343
427,-4.25671703,-2.991938202,-0.923995797,-0.571050208
428,-3.370917847,-0.586227549,4.574506149,5.00038678
429,-6.263466731,-2.672982123,0.277691177,0.348037609
430,-4.544109249,-0.86301904,-0.443445185,-0.568063081
431,-7.355990567,-9.390810058,0.570435472,0.934901559
432,-2.066212865,0.083130976,1.661375217,2.042194901
433,3.678147022,5.456717331,1.54507468,1.621409604
434,7.407449891,6.717356825,-1.101379498,-0.970379179
435,4.760612558,-8.748787833,-2.324624611,-1.986690129
436,2.219549524,7.40859249,-4.00325063,-3.68061184
437,1.218589366,7.690868405,-6.966009801,-6.80803343
438,0.657565966,-1.855224177,-3.592339492,-3.305096278
439,4.145451513,-5.815265073,-0.748279673,-1.023593283
440,-8.920304198,-7.072900154,-0.725677721,-0.773769386
441,6.109588616,2.354342069,2.216683063,2.378745571
442,0.300091452,9.226556071,-2.293781404,-1.908175349
443,-7.385450528,0.527868211,1.98995458,1.967323233
444,1.273845623,-7.453857508,-2.183735092,-1.871570482
445,-1.921929033,4.393071345,-0.853998656,-0.262238113
446,-5.435288971,-7.106724605,-0.258905727,0.223953866
447,-4.08054069,1.827025735,1.413516933,1.514878969
448,0.364982191,-4.714354708,3.963807124,4.072211016
449,-8.786919875,9.384248897,-4.887326894,-4.375509009
450,2.716262457,-9.013561676,3.805992171,3.97622151
451,5.504366168,0.543564438,-1.424544146,-1.545454981
452,-5.551327202,-4.470411582,3.799625801,3.670689418
453,-1.544132773,2.144915219,1.67593177,2.208019935
454,-3.245860053,-0.587490331,4.502035416,5.017166991
455,-9.915386899,2.184483481,4.74391815,4.872621676
456,-6.332718096,-7.748040505,-4.513256817,-4.34179124
457,-7.533713818,7.689742876,-2.912377516,-2.838976326
458,-6.286525043,-1.084798924,-5.976720071,-5.873119092
459,-4.71551641,5.17633257,2.271873884,2.737734034
460,4.075055178,-1.000627079,3.320167466,3.543918179
461,-2.750371032,-4.216398236,-0.536397481,-0.467777629
462,1.542537435,9.775737266,0.444686856,0.524028846
463,5.204505245,-0.878137669,2.490697962,2.597975349
464,-6.167658119,7.320556649,0.733751866,0.771562063
465,0.418373447,-1.454613034,-2.95851844,-2.899898921
466,-0.064930461,6.018674527,-1.806033171,-1.448072009
467,-8.925528832,2.718943521,6.537733424,6.516387144
468,-9.689704059,-1.655202399,2.472830219,2.528743172
469,4.723161763,7.220974037,3.534336773,3.451523482
470,8.454342463,7.244832361,-3.948487637,-3.387294211
471,7.145001849,0.476245293,-2.467118667,-2.435966426
472,4.940112926,-6.697632007,1.843438641,1.969999726
473,7.445888887,-1.093437059,-0.517129137,-0.222219713
474,7.580913552,4.335354293,-4.402477808,-3.987379341
475,-7.222077963,6.687739414,-3.758439313,-3.200153339
476,3.740247324,1.201982787,-3.302659646,-3.246921869
477,-0.230238746,7.842584509,-1.735684642,-1.01278383
478,-7.321537347,-6.868867946,-0.633996564,-0.695120201
479,4.834252934,4.321750321,-2.306610267,-2.175240845
480,-4.654385726,-4.173578398,-0.50566547,-0.386153696
481,3.945157409,3.833515989,1.274770938,1.379653732
482,-3.555625776,3.67409363,-4.584547342,-4.160124057
483,-4.401939824,7.77043802,-1.872125184,-1.892725329
484,1.295793362,-3.03369934,-3.640823534,-3.227747814
485,3.289388207,-2.449033727,5.266620112,5.041998227
486,-1.374093445,4.723972215,-5.595488158,-5.134386246
487,2.052504795,-6.755530505,-0.712009199,-0.617923968
488,-6.521733537,3.784408107,-1.474520109,-1.330511723
489,1.430514579,-8.165878663,-3.512808669,-3.192685933
490,8.765849641,3.232247383,-1.530443388,-1.500497998
491,-6.688261763,-5.097354563,6.893958006,7.207905469
492,-8.993886913,-8.518158725,-0.981071912,-0.472288477
493,5.340382614,8.183237589,2.890301875,3.019349431
494,1.922523605,-0.787290851,5.803070118,5.608567774
495,-5.017372219,-0.827172678,-3.012997461,-2.972443832
496,3.886991782,0.390112149,-0.303897864,-0.328591831
497,6.908317675,-2.603870004,-1.399107606,-0.927821225
